Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
895,B0041QIHC2,A3L9WUD9W8TAFT,Julie Sisk,1,2,5,1284595200,Best Coffee!,This is the best coffee we've ever had.  I run The American Pavilion in Cannes and Weaver's was by far and  away our most popular coffee sponsor!  Hundreds of people come to The Pavilion every day looking for American coffee and they were not disappointed.  We did a booming business this year!  Buy it!  You'll be so happy you did!  Julie
896,B001ELL9XG,A2W9I628I6SE1U,"Kort ""Art, Music, Book & Movie Enthusiast""",0,0,4,1288310400,Beautiful presentation ...and a pretty good tea too!,"For those looking for a more exotic tea drinking experience and who like white Jasmine tea, Numi's Flower Jewel is worth a look. About the size of a gum-ball, these jewels slowly open in water to form a flower shape around the central amaranth flower. They are meant to be decorative so glass teapot is a must when preparing this tea.<br /><br />Decorative does not mean tasteless. As a white tea, the flavor is mild, but rich and soothing. The jasmine is wonderful but does not overpower the tea. I have had stronger jasmine teas, but this one is quite balanced and tasty. I used a small glass pot when preparing it and was able to get more than 7 yummy infusions out of the jewel before the flavor and scent began to fade. The white tea tips are plentiful and of a high quality and don't get bitter if seeped for long periods.<br /><br />I must deduct some points though for the high price to tea ratio and the fragility of the flower jewels. Pouring hot water directly on them can cause pieces to fall of and after the 3rd or 4th infusion more of the flower starts to fall apart, though to be fair the main flower shape remains fairly intact. Some even come out of the box starting to missing the central flower or bits of leaf. Better packaging might solve this.<br /><br />If you want a tea experience that looks as good as it tastes and smells, or are entertaining and want a conversation piece, then Numi Tea Flower Jewel should be on your short list."
897,B001ELL9XG,AOQT2JCYZ1UWP,C. Murphy,0,0,2,1201392000,Break Easily,"The first ball worked pretty well, it just looked a little beaten up.  Since then, ~half of these have fallen to pieces in hot water (all of them do after sitting for a bit).  If you don't mind the rate of failure, the tea itself is pretty good and fairly tolerant of being steeped for a long time (especially considering that it is white tea)."
898,B001ELL9XG,A2U4N0SDPQQ884,Cecilia,0,0,4,1198886400,Wonderful Tea!,"Numi has a winner here with this tea! My husband, son and I often share this wonderful tea after dinner. It is very pleasant and the reason they love it, it does not turn bitter after longer steeping, like other teas do!"
899,B002DXZI40,AYZZSRYAIXNOS,"I Heart Amazon ""I heart Shopping""",0,0,5,1296432000,I can't take the smell,"The product is all that it says it is which is why I gave it 5 stars.  However, I do have issues with the product, namely, me and my family members can't take the smell.  The taste is horrible so I put it in a lotion cream and rubbed it on my skin.  This was a few weeks ago and though I've since changed my sheets, the scent is still in my bed.  Ultimately, I stopped using it because it made me smell in a way I did not like.  It smells like an Indian spice and while it didn't work for me, scent-wise, it may work fine with someone else."
900,B000ER6YO0,A3NHUQ33CFH3VM,Citizen John,8,8,3,1248912000,"Our twins love this one. With the subscription, the price is fair","Both our twins love this one right from the start but it's not loaded with lentils (see ingredients below).  We introduced it when they were 7 months old and now they're 10 months.  I'm glad they are eating something green because we couldn't get them to eat the one with peas when we tried at 7 months, but we got them to eat the peas later at 9 months.<br /><br />Their favorite vegetable is sweet potato and we've also tried sweet potato with cinnamon. They love all the fruit varieties.<br /><br />I'm glad they love this one because lentils and brown rice form a complete protein, although a view of the ingredients shows that lentils is not one of the prime ingredients.<br /><br />This one also has carrots and I've heard all babies like carrots.  I don't know if they would like it without the carrots.  I haven't seen this one - lentils and brown rice - in our local stores, so I'm glad to get it here. Along with some others, we get this one with the subscription.  Of course, with twins one is forced to buy more in bulk and we're so busy that it's great to get these delivered.<br /><br />The packaging is excellent.  I've ordered an unbelievable number of cases of jars of different types and only had one jar arrive broken.<br /><br />Ingredients per label: Water, organic apples, organic carrots, organic brown rice, organic lentils, organic canola oil.<br /><br />This has 70 calories, 10% protein, 100% vitamin A, 4% vitamin C, 2% calcium and 4% iron.<br /><br />I'm informed that the daily intake percentage is based on an adult."
901,B000ER6YO0,A3NHUQ33CFH3VM,Citizen John,6,6,4,1255651200,Dessert to Them.  But is it Nutritional Enough?,"My twin 10-month old babies treat this one as dessert.  Their first Earth's Best jar they loved was straight sweet potatoes.  After water, sweet potatoes are the first ingredient in this one, followed by apricot puree.  That's dessert for them right there.  After that comes the chicken and then brown rice flour (not as good as brown rice though).<br /><br />This is a meal that babies around the age of mine are probably almost all going to love instantly.  Almost all babies love sweet potatoes for starters.  Add apricot puree and there's really not much one could do to discourage babies after that.  I recommend this flavor brand.<br /><br />Ingredients per label: Water, organic sweet potatoes, organic apricot puree, mechanically separated organic chicken, organic brown rice flour.<br /><br />The rice flour absorbed the water and gave it a real nice consistency, and the sweet potatoes gave it a nice color.<br /><br />Nutrition per label: 80 calories, 15% protein, 90% vitamin A, 2% vitamin C, 2% calcium and 6% iron.<br /><br />This one had the most vitamin A of all Earth's Best jars I've tried.  I've been informed that the percentage of daily needs met is based on an adult."
902,B000ER6YO0,A3NHUQ33CFH3VM,Citizen John,5,5,3,1255651200,Repeated deliveries of broken jars.  Great product though,"I liked getting this one for my twin 10-month olds because it has such interesting ingredients, particularly the zucchini and the garbanzo beans.  I like the fact that it's vegetarian yet I believe it has a complete protein since it also has brown rice.  This list of ingredients looks excellent and it's a green color naturally.<br /><br />The babies liked it.  They have liked everything that has carrots.<br /><br />I have the subscription for this one as I really like the ingredients and the fact that I'm giving the babies food that is naturally green.<br /><br />Ingredients per the label: Water, organic corn, organic zucchini, organic green beans, organic brown rice, organic carrots, organic garbanzo beans, organic canola oil.<br /><br />This has 70 calories, 8% protein, 40% vitamin A, 10% vitamin C, 2% calcium and 2% iron.  I've been informed that the percentage of daily needs met is based on an adult."
903,B000ER6YO0,A6LAMY7Z10BBJ,Amazon Shopper,4,4,4,1286928000,"Good flavor, too runny though","Baby loved this one, but as he has progressed I had to cut this one out because it is too runny and if I have to move the spoon quickly out of the way of his grabby hands, it is all over! I think they could use a little less water maybe a little more potato to make it more the consistency of the turkey dinner one."
904,B000ER6YO0,A3NHUQ33CFH3VM,Citizen John,3,3,3,1255651200,12% Protein and 50% Vitamin A,"Earth's Best Turkey Vegetable Dinner hits the spot with apples with turkey. You can add cranberries if you want to take it to the next level.  I just can't find non-sweetened and non-dried cranberries even at the better food stores.<br /><br />Apples, carrots and turkey taste good to my 10-month old growing twin girls.  Babies love carrots since they're sweet to their taste, so that made a great addition.  The whole barley flour absorbs the water to give it an acceptable consistency.<br /><br />The ingredients per the label: Water, organic apples, organic carrots, mechanically separated organic turkey, organic whole barley flour.<br /><br />In addition to 12% protein and 50% vitamin A, it has 6% calcium and 4% iron.<br /><br />I'm very pleased my babies like this food and are being introduced to so many foods through Earth's Best.  I've been informed that the percentage of daily needs met is based on an adult."
905,B000ER6YO0,A1K4TZD6TPLKOC,Lisa Schaal Robinson,1,1,5,1337731200,Baby Lilly says 2 thumbs up!,"My little girl can't get enough of this! I like that it is organic and contains fruit, veggies, protein and grains in one tasty meal. I wish it came in larger portions since my 10 month old always wants 2 jars."
906,B000ER6YO0,ABO66JJKQBGID,Brianne,1,1,5,1324252800,Earth's Best Rice & Lentil dinner,"Its my daughter's favorite first and foremost.  For me I love that i can get lentils, there aren't many stage 2 or 3 vegetarian choices."
907,B000ER6YO0,A1UTKYFGM2ITLU,B. Citron,1,1,1,1321142400,Plastic in the food!,"Wow, i am shocked to find clear plastic pieces in the jars. The other posters say they notified Earth's Best about this in August and they are still selling it without checking or recalling!! No more earth's best for my little guy. I am taking my business elsewhere and I am very sad that organic company is selling baby food with plastic and bpa in their jars. They gotta do better than this to get my business."
908,B000ER6YO0,AWBKE3QTB3BWX,Nessie,1,1,4,1315958400,My baby's favorite 2nd stage food so far and great for constipation!,"I like the Earth's Best baby food line because of the organic ingredients. Amazon has great prices (especially if you subscribe) and free delivery to your doorstop, which is convenient when you're a busy mom. My daughter doesn't like a lot of baby foods, but will eat this one. As other reviewers have stated, it's a bit runnier that other EB's stage 2 foods, so I add some oatmeal to it. It's also a bit bland, so I add a dash of cinnamon after heating it up. As an added bonus, it works wonders for her digestive tract! She had problems with constipation for about 2.5 months, sometimes going up to 10 days before we had to give her a suppository, and then I discovered that this food makes her poop every time (I also started giving her a sippy cup of water with meals and during the day to help with the fiber). I rated it 4 instead of 5 stars because the main ingredients are sweet potatoes and apricots rather than sweet potatoes and chicken. I wish there were more chicken in this so there was more protein."
909,B000ER6YO0,ACM3Z9NLSE8S9,Tracy,1,1,5,1314835200,Sons Favorite Dinner!!!,"This is my son's favorite dinner! Best of all it seems it has the best combo of protein (21%) , vitamin A (100%) and C (30%). It is runnier than most of their dinners which was a great start for solids with protein in it. Love love love this brand and flavor. I think I purchased 50 jars so far."
910,B000ER6YO0,A7INGAHQIWQ1,Samylee00,1,1,5,1306972800,No Issues,"I don't know how everyone else got these broken, but when I received them they came wrapped in plastic and in bubble wrap, not a single jar was broken.  My son loves them and the price was great and I had no issues at all."
911,B000ER6YO0,A3TUTIAVU7Q2E2,AV,1,1,3,1302307200,Too thin,Would be a quality product if it weren't so thin. Nearly the consistency of soup. It just makes too much of a mess no matter how careful you try to be.
912,B000ER6YO0,A3MA4VWLFOCJ41,ARMorris,1,1,5,1289865600,A great place to start,"I would love to say that I have the time to make my son's food everyday. Its not the case. Honestly, I do make it most of the time, but some days, you just don't have the time/energy to get it all done. Enter this product. Before I bought this baby food, I read the reviews and all these people were saying that it has fruit in it, its like a dessert, yadda yadda yadda. The truth is, is that yes, it has a bit of fruit in it, but its not sweet at all. The fruit merely brings out the flavors naturally so that you don't have to add anything else. Its a great product to enter proteins into baby's diet. The consistency is smooth enough that if you wanted to add cereal  to it also, baby will not choke on it. I highly recommend."
913,B000ER6YO0,A26L4JZZ9C1GT5,Alison Denton Jones,1,1,4,1287964800,good for you but not best flavor,"We love earth's best organic baby food, but this is not the tastiest one. I've tried it myself and think it is pretty gross. But my daughter still eats it, just not with as much enthusiasm as other flavors. It's got a decent amount of protein, which is important for us as a vegetarian family."
914,B000ER6YO0,AOIW6NFHHPT78,"Sarathetis ""Sarathetis""",1,1,5,1284336000,A favorite!,Soft smooth texture - my little one devours this one...it is one of the best meat/veg dinners we have found!
915,B000ER6YO0,AB0BXP1IKDBIA,TreGemellini,1,1,1,1278892800,Runny and odd-tasting,"My triplets will not eat this, eventhe one who will eat ANYTHING. The consistency is way too runny as well and does not stay on the spoon."
916,B000ER6YO0,AH5GCNH82ZU0C,"*~*~*Valley*~*~* ""Val""",1,1,3,1277337600,Too runny...,"My baby LOVES sweet potatoes. I can essentially mix any food into sweet potatoes and he will eat them; which in this case could be a good or bad thing depending on what I wanted to mix in there... it was horribly runny, like spooning formula into his mouth. Ick."
917,B000ER6YO0,A3T7LFZQGL24A5,JuliaB,0,0,4,1350259200,"Great taste for a picky baby, but very thin compared to others","My daughter was not a big fan of baby food, especially any with proteins, but she did LOVE this one! The flavor is just right, not too sweet or too savory, and doesn't have a strong chicken flavor. Almost like plain sweet potatoes but not as sharp, thus it's a very good first protein to offer, and good for picky eaters. My nephews and my niece also liked this flavor, so it's a pretty safe bet to keep on hand if you don't know a particular baby's preferences.<br />Something I wish I had known was that it is quite a bit runnier than other Stage 2 Earth's Best, especially for having chicken. I added quite a bit of rice cereal to thicken it up after my daughter had gotten tired of the runny texture, and she liked that just fine, but it is an extra step. However the runnier texture makes it workable for younger babies or those with gagging/texture problems."
918,B000ER6YO0,AYAU6OMJ81Q7Z,Happinesslikeabutterfly,0,0,5,1348012800,Great stuff,This is the only food my daughter will eat consistly. She really enjoys it. The packaging is great. Never had any broken (having ordered 4 times).
919,B000ER6YO0,AXKXFB6C9Z9BH,JFMile,0,0,5,1346803200,Son loves it,My son loves the rice and lentil jars.  It's not as liquid in consistency as the peas and brown rice jars.  I have it on order with subscribe and save + amazon mom and it always arrives nicely packaged.
920,B000ER6YO0,A1KB35ZYR2Z9RL,Ellen123,0,0,5,1341532800,Love it,"I have twin girls, they both loved the Vegetable Turkey Dinner.  It was one of their favorite baby foods.  Great price."
921,B000ER6YO0,A1ERHEVGUWLRBB,Aviva Chil,0,0,1,1341360000,FOUND SHREDDED PLASTIC IN THE BABY FOOD!!!!,"I normally love Earth's Best products (as does my son). However, tonight after I'd given him half the jar I thought I would try some since it was a new flavor and I realized that there were little pieces or soft shredded plastic in it. I was appalled!  As this is my first child and I don't have any experience with this kind of thing, I called poison control. They said he would be ok and once I knew he was fine, I got really angry. I looked it up online and found that Earth's Best has actually known about the plastic for some time but are still selling it. Don't buy Earth's Best! Really disappointing."
922,B000ER6YO0,A39YEZ676YGFI7,"Jill Boileau ""Jill Boileau""",0,0,5,1337212800,My son loves it!,My son really enjoys Earth's Best lentil!  He eats the entire jar for dinner and always wants more.  The product shipped very quickly.
923,B000ER6YO0,A3SFS8R1T6JJM9,PolyOWannaCracker,0,0,3,1318032000,Meh.  My daughter eats most everything else... this isn't her thing.,"I introduced my daughter to Earth's Best Organic Turkey Vegetable Dinner at 4 months. A bit early, but she's advanced, as she was 6 weeks overdue.  She loved it at first.  But, I bought every other kind and now this is her least favorite.  I've tried some of it as well.  Of all of them, this is also my least favorite."
924,B000ER6YO0,AWBKE3QTB3BWX,Nessie,0,0,3,1315958400,Not as yummy as Earth's Best's other flavors,"We received this in a dinner variety pack and tried it for the first time today. I always try her baby foods to make sure they are the right temperature (I put them in a bowl and microwave for 6-9 seconds) and taste ok. When I tasted this, I made a face because it was so yucky! I added sweet potatoes and a dash of cinnamon. To her credit, my (8 month old) daughter ate some bites, but not nearly as enthusiastically as the other flavors. I like that it has a mixture of organic vegetables in it and beans for protein."
925,B000ER6YO0,ACM3Z9NLSE8S9,Tracy,0,0,5,1314835200,Son's 2nd Favorite Dish,I love the fact that there is turkey being offered. This is my son's 2nd favorite dish. No issues with it and a good balance of nutrients.
926,B000ER6YO0,AKSSGVF9DMJDU,"Gretchen Rowley ""Gretchen Rowley""",0,0,1,1299542400,Had to toss 9 out of 12 jars,Only three jars came in a form edible to babies.  The rest of them were filled will a clump of spongy mush that would not mix with the water.  It also had a brown color and not the yellowish brown like the jars that had the good mixture.<br />Pretty disappointing and a waste of money.
927,B000ER6YO0,A2F0WNTW3QQZYS,Ruth,0,0,5,1298505600,One of our favorites,"This is one of my son's favorite baby foods.  It does have a bit of sweetness, but not too sweet.  It's more runny than some of the other flavors, so we use a deeper spoon with this one, or add a little rice cereal to thicken it up."
928,B000ER6YO0,A2NQKBC54RAZL5,Keribeth,0,0,4,1297296000,Our Baby Likes it,"For whatever reason, our son really likes this flavor. I'm not a fan myself, but I'm not the one eating it. Any time I can get a variety of vegetables into my baby in one sitting, I'm a happy mom."
929,B000ER6YO0,A2NQKBC54RAZL5,Keribeth,0,0,5,1297296000,Our Baby's Favorite Dinner,The Rice and Lentil dinner is our son's absolute favorite. I don't know why but he gobbles this up every time. He enjoys most of the Earth's Best foods and we have only found a couple he doesn't eat (anything with too much apple) which is more a personal taste issue than the brand or particular combination. Some of the varieties tend to be too runny but this one has a great consistency right out of the jar.
930,B000ER6YO0,A11LJJL1SOH6W0,"Sarah Ross ""Mamasaurus Rex""",0,0,4,1296259200,My daughter's favorite jarred food,"My 7-1/2 month old absolutely loves this one...by far, it is her favorite jarred baby food. I like it because the lentils add a bit more protein than your average baby food, and I'm not ready to introduce her to meats yet.<br /><br />I do subscribe & save, which brings the price down to $0.80/jar. That's a fair price - not an amazing deal, but roughly equivalent to sale prices at the grocery store.  The bigger issue is that this particular blend is hard to find - I have to go to Whole Foods. My regular grocery store and Target carry Earth's Best, but not this blend. My daughter likes it so much, though, that I would still buy even if the price were a bit higher than store prices. It's a good one!"
931,B000ER6YO0,A2UY1O1FBGKIE6,"U. Kane ""UBK""",0,0,5,1293840000,yum,I always try the food before I feed it to my daughter and this one is actually pretty good. My daughter LOVES it. She gets all excited when I make it for her
932,B000ER6YO0,A11UPZ6LI1UJZY,Pono,0,0,5,1293580800,the only jarred baby food my son ate,"From 6 month to 12 month, my son barely ate any solid food.  He was so picky.  We tried many different flavor from various brands and this was the only baby food that he'd actually finish the whole jar.  I didn't expect him to like this since it has very green vegetable scent to it, but I guessed it wrong.<br />Now he is 18 month old and he is a pretty healthy eater.  His current favorite seems to be tofu, but he still loves corn, zucchini, brown rice and carrot which are the ingredients of this.  I highly recommend to try this baby food.<br /><br />Also, Earth's Best makes not only the best baby foods but their toddler foods are fabulous as well.  My son doesn't really like any snacks from Gerber brand, but he likes most of the products from Earth's Best.  Their foods taste great(even for us adult) and so good for you too."
933,B000ER6YO0,A88OW6BJKW3Q3,"Amazon PrimeTime ""Brandi""",0,0,3,1291248000,A little more watery than other 2nd foods for EB,"Little Baby Picky will only eat this sometimes. This one is more watery than the others, so keep that in mind. Reviewing baby food is objective since all children are different, so I hope letting you know the consistency and texture help."
934,B000ER6YO0,A3NXCL9NJTL3TF,Target Shopaholic,0,0,5,1286496000,50 calories of yumminess,"This tastes so good that apparently our cat thinks so too -- he's constantly poking his furry face around every time we pop open one of these. There is absolutely nothing bad to say about these. I know some people have complained about the poor packaging but I believe that must've been fixed b/c I've not had any problems at all -- in fact, they securely bubble wrap these, then place them in an air-cushioned box and it all arrives perfectly every time."
935,B000ER6YO0,ATIHDHZYNQ0EI,"Kristen O'donnell ""twinsmom""",0,0,5,1270425600,Organic and tasty.,"I have 12 month olds and no time to write a great review, but they like all the flavors, the textures are great, and the jars open easily. Great on the go snack."
936,B000ER6YO0,A13EBBWOMC0FUI,"Sherean Malekzadeh ""Sherean""",0,0,5,1263168000,One of my son's favorites,"My son started eating this when he was around 8 months old; he's now 14 months old and it's one of his favorites. Unfortunately, they don't carry it at the local grocery store (they carry other varieties of Earth's Best; just not this one or his other favorites, Spinach/Potatoes and Spaghetti with Cheese); they do carry it at some of the Whole Foods so I buy them there. I'm so glad to find them on Amazon! I get TIRED of ringing up a gazillion little jars at the store.<br /><br />We use this as a base and mix in other things - bits of cooked broccoli, small pieces of meat. I've also started adding spices to introduce him to new flavors."
937,B000ER6YO0,A3HI6N7GG4B2SW,K. Weaver,0,0,5,1262649600,Great,My baby loves Rice and Lentil and is one of her favorite things to eat.  If we are going somewhere I won't be able to warm the food she will eat this one cold.
938,B000ER6YO0,A34AHOC0OXMR2K,"T. Hunter ""T. Hunter""",0,0,5,1257897600,They make the best baby food.,My daughter loved this stuff. It is all natural and made very well.  Good to mix with other things as they get older too!  Beats Gerber.
939,B000ER6YO0,A2RERXI7RH3CIA,Rebecca P. Baron,0,0,5,1249344000,A favorite,"My daughter is outgrowing baby food but will still eat this.  We tried 3rd foods on her and she doesn't like the texture of them.  This is really good for her and she likes it, so we keep buying it."
940,B000ER6YO0,AP8QHMD5LS6KF,"Rochelle J. Flinn ""Rochelle Flinn""",0,0,5,1246838400,Geat Product,My son loves the Best Earth's baby food and his favorite seems to be the Vegetable and Turkey. He smiles at every mouthful.<br /><br />I would recommend this product to anyone who is looking for healthy feeding the organic way. All the food I feed my son is through Earth's Best.
941,B000ER6YO0,A1ESDLEDR9Y0JX,A. Spencer,1,2,1,1310256000,the garbanzo beans in it give horrible gas,To be fair only one of my twins got gas from this but it was horrible. Up all night screaming from gas pains. Garbanzo beans are not an ideal food for young babies.
942,B000ER6YO0,A2KTFTRTY0ONWF,CarlaVeg,1,2,2,1294531200,Baby didn't like it,"I usually make my baby's food.... it's so easy, steam fruits & veggies and puree.... but sometimes I don't have enough time to cook and I buy Earth's Best baby foods....baby likes all the fruits and veggies so far but didn't like this one. She refused to eat it. When I tried it I understood why, I wouldn't eat it myself either... it tastes nasty.... my poor baby.... immediately I made her a homemade potato, zucchini, & asparagus puree and she loved it. I wouldn't recommend this flavor!"
943,B000ER6YO0,A62UHEAJJE7E,A. Peckinpaugh,1,2,5,1240704000,My baby's favorite dinner,"My six month old baby loves the Earth's Best 2nd Sweet Potato Chicken Dinner - it's his favorite. He seems to love all the Earth's Best 2nd foods - fruits, vegetables, and dinners. The consistency of the food makes it easy for him to eat - not too thick, not too thin."
944,B000ER6YO0,A2U138G3VKRZSL,"Art ""NYC guy""",0,1,1,1312675200,"Baby loves it, but there is plastic in it","This is my daughter's  most favorite baby food by far.  This is the only ones she'll eat and rarely will eat the other kinds.  However, the taste is very bland, for me as an adult at least. After you put the unfinished portion in the fridge, it may become sort of watery at which point I throw it out. It is unique from the others in the combination of vegetables it has, especially zucchini.<br />I had to update my review today, because I saw little pieces of thin stretchy plastic in two jars of this baby food.  PLASTIC IN BABY FOOD? I notified Earth's Best about it and will be sending them these pieces of plastic for testing, but I am not giving my baby this food any more, even though she likes it, that's it for us."
945,B000ER6YO0,A6LAMY7Z10BBJ,Amazon Shopper,0,1,5,1286928000,Baby likes this one,"The earths best he eats the most, this one is a little thicker than his original chicken/sweet potato favorite which is very runny."
946,B000ER6YO0,ATIHDHZYNQ0EI,"Kristen O'donnell ""twinsmom""",0,1,5,1270425600,Organic and Tasty,I'd continue to buy but I'm moving over to more home made finger foods and away from glass jars...shattered too many. They like all the flavors though. Great textures too.
947,B000ER6YO0,A16XMNOX8N0DOQ,Momjules,1,3,4,1319760000,My baby liked it,I didn't eat any but my baby liked it. She said it was savory but sweet and it reminded her of fine dining in Tuscany. Also I like that with the jarred foods is you know when you recycle it will never become waste. I just learned this and am telling everyone - only glass recycles forever. And if you don't recycle then you and I have nothing in common and you should stop reading here. It's not even a hard thing to do anymore. Nobody else in my building recycles and it drives me crazy. You just rinse it and put it in a different bin and still put it out on trash day. Stop being lazy.
948,B000ER6YO0,A20DF2DTZYI8TQ,H Harkins,0,2,1,1302048000,moms (and dads) beware of plastic in the food,I just wanted to post here that I found small bits of plastic in this food as I was feeding my 9 month old.  Plastic!!! in food!!!! baby food!!!  So please be careful if you buy this or are considering it.<br /><br />My daughter LOVES this food-- it's actually her favorite.  This is the first time we have noticed plastic in it in over 2 months.
949,B003KDCJYY,APP2IYVGIG5S1,Jazz Man,0,0,4,1344124800,Allday Energy,Pretty good product.  The taste isn't the best but it's definitely not the worse either.  It gives a pretty smooth energetic kick.
950,B000MTIYF2,A3MYS4YDU2QXCP,D. Lee,0,0,5,1175558400,The best!,"I am a true Seattle coffee addict, and I have never had a better coffee candy."
951,B002E0RIHM,A349HIGB6SOU8K,M. C. Young,1,1,4,1264118400,Tasty Fruit,Sent this basket to my father for his birthday.  He said the fruit was very fresh and sweet.  Happy with this healthy purchase!
952,B002E0RIHM,A2AOA8DG9W8YFD,"Dharana St James ""dharana fantasy""",1,1,5,1264032000,Beautiful fresh and it came easrly!v Yey!!,"This fruit gift really was the perfect gift! Everything was fresh, well packed and tasty looking! And the people that received it assured me that it was quite tasty tasting too. And tried the chocolate covered cherries ad was surprised at how delicious they were! So thank you! I needed something in a pinch and it came even earlier than expected!SO THANK YOU AGAIN! Dharana,San Francisco"
953,B002E0RIHM,A2RUIW6J2R3QEI,Scott Huber,1,1,5,1261440000,"Fresh Fruit, Dark Chocolate","I got it for my Girlfriend for her Birthday.  The Fruit actually tasted fresh and yummy!  I love dark chocolate, so I loved the dark chocolate almonds.  Next time I'll give the Organic version of this product... to someone close so they share with me  :)"
954,B000S806VM,A3QYHVYQLU8MJC,Patti Henson,4,4,5,1276128000,Sassafras Tea Bags,As a child my facorite memory was drinking Sassafras tea made from fresh sassafras with my Granddad. I have never seen it in a tea bag before. I found that to get the taste I remember I needed 2 bags per cup. The bags are rather fragile but all in all it is a really great product that I will buy again and again. Plus the shipping time was great.
955,B000S806VM,A2HF72GRWTRW35,"James H. Walder ""Jim Walder""",3,3,4,1299196800,sassafrass tea,"I grew up in Ohio and lived in the woods where sassafrass trees were plentiful. I would dig tender roots or ""bark"" a few trees for a delightful tea.  I purchased Breezy Morning Sassafrass tea and although was quite good it was very expensive for only 20 average size tea bags and shipping was as much as the product.  Not a good bargain.  I switched to Pappy's extract."
956,B000S806VM,AIR7BNZFT751N,Paul K. Williams,2,2,4,1251849600,Good tasten tea.,I ordered this on-line and received it in just a few days (3).  The tea is excellent and the price was right for  me.
957,B000S806VM,ATWQP9EU3V9V7,Melissa M. Mertz,1,1,5,1326585600,hard to find tea,"I purchased this tea for my neighbor as a present, she has been looking for sassafras tea for a long time, I didn't realize it was so hard to find!  She absolutely loves it, made a great surprise christmas gift."
958,B000S806VM,A3MMB5RKFP57N1,J. Kelly,1,1,5,1306195200,Better Taste Than I Expected,I heard some great things about Sassafras and wanted to try it.  I was worried about the taste but it turned out to be a lot better than i anticipated.  I'm actually gonna order the 4-pack and continue drinking it over time.  Don't trust the FDA!!
959,B000S806VM,AL4M4T6T3JHY3,candiceemoe,2,3,5,1327881600,lovely!,"bought this for my dad. for about 2 years he would complain to be about how he hasn't had this tea since he was about 9. finally, after many nights of drinking my tea annoyed, i bought him the tea so he'd shut up."
960,B000S806VM,A3FIUP4KF49FOH,K,0,0,1,1347926400,K,"I first tasted Sassafras tea in a local restaurant and really liked it.  So I started looking in grocery stores and online for it in a teabag form.  After several weeks of investigation I called the restaurant and asked what they used to make the tea.  I was told is was Pappy's Sassafras Concentrate.  I looked online and found it at Amazon.com.  As I was ordering it I also saw the Sassafras Teabags.  I thought I'd order a box to try.  I was very dissapointed.  It didn't taste like the flat rootbeer I was expecting.  It was more like black licorice, which I hate, with a very mild rootbeer undertone.  It also didn't have the distinctive red color that you get by steeping the sassafras root.<br /><br />I've never had real Sassafras tea made with the root so I don't know if the teabags are more like the real thing or not.  Bottom line:  I won't buy the teabags again."
961,B000S806VM,A2DN52HYY0X7XM,kimmi,0,0,5,1338336000,Great product.,Great tasting tea I have been looking for a good  Sassafras tea forever.Finally. I will be ordering this product again .<br />Thanks Kim:D
962,B000S806VM,A3UX4TYSZJBJ3R,LuLu,0,0,2,1335398400,Sass Tea,"I did not care for this product at all, I thought it was the same tea my sisters and I use to drink when we were in elementary school. I found out the tea we use to drink actually came from the root of a particular type of tree."
963,B000S806VM,A3S4IWXSZCN9N7,"Janise ""Amazon shopper""",1,4,2,1246665600,The most awful taste,"I purchased this because I read that it was a natural cure for hives..Um, how about NOT.  It did nothing for my hives and it tastes awful.  Luckily, a co-worker of mine loves this stuff (reminds him of his grandmother) and I gave it to him.  Yucky, yucky stuff."
964,B000YT5DBS,ANMPK1PSQDQ2L,"Bob M. ""Bob""",1,2,2,1249171200,"These are good, but ...","These are good sunflower seeds at a good price if you prefer the unsalted variety, which can be hard to find.<br /><br />One thing to keep in mind though, is the expiration or ""best by"" date.  For example, if you order these in April and the batch you receive has a June ""use by"" date, it may be a stretch to consume the 300 bags before the seeds start going rancid on you.  Since they're roasted in oil and unsalted, these seeds may spoil more readily than the salted variety, even if refrigerated upon receipt.<br /><br />Amazon doesn't seem to specify ""use by"" dates for the food products they sell, so it's a gamble for the purchaser.  I'm assuming that Amazon won't ship stuff that has ""expired"", but they probably ship out the oldest stock first, and the ""use by"" date on the item may not be what you would select if you had a choice."
965,B005NEXK6Y,A33B2PH7Y4WC6,reviewer777,0,0,5,1350345600,Great product!,"I love Panang Curry but would rather avoid the white rice that most restaurants serve with it.  So decided to try making my own, and with this product, I get exactly what I want, hot tasty Panang Curry adding lots of fresh veggies, tofu and brown rice.  And it's very hot, didn't have to add any spices at all.  Great product, will purchase again."
966,B005NEXK6Y,A737WEUQM1K1H,MaC,0,0,3,1346976000,Great Paste BUT Way Overpriced like 3x more,"I purchased this for a friend who loves to cook only to find out that I paid 3 times more than what I should be. $13.95 for 4 cans is highway robbery now that I know that I can purchase one can for around $1.09. Now as far as the item itself, this brand of Panang Paste is excellent. The beef panang dish my friend made using this paste was as good as the ones in the Thai restaurant. I would recommend the paste but not the price."
967,B005NEXK6Y,A263ZEDYD50VAT,sbmiller,0,0,5,1327968000,so easy to use,"Best paste I have tried! So easy to use. Just saute you meat, add veggies, paste, and a tin of coconut milk. Quick and tasty! I am on weight watchers and tried using the light coconut milk instead of the full fat. It works for the panang paste especially if you add a heaping tablespoon of crunchy peanut butter.. but the yellow, green, and red are spicy and need the full fat coconut milk to balance it out."
